CareerAgeZero,pubs_adj,ix,pubs_adj_next,q_adj_delta
17,4.225346786501243,816,4.085136536467561,-0.14021025003368148
18,4.085136536467561,816,0.5643893721965307,-3.5207471642710306
19,0.5643893721965307,816,0.6192847430549606,0.05489537085842988
0,3.856749666099264,817,12.110651631883117,8.253901965783854
1,12.110651631883117,817,17.35714831292342,5.246496681040304
2,17.35714831292342,817,4.703251108922117,-12.653897204001304
3,4.703251108922117,817,6.947233860638917,2.2439827517168
4,6.947233860638917,817,10.25846383253051,3.311229971891592
5,10.25846383253051,817,7.291653380234558,-2.9668104522959515
6,7.291653380234558,817,6.945967201194039,-0.345686179040519
7,6.945967201194039,817,8.187975926734403,1.242008725540364
8,8.187975926734403,817,7.870299305329145,-0.31767662140525754
9,7.870299305329145,817,5.227310509882246,-2.6429887954468994
10,5.227310509882246,817,3.081520839643941,-2.145789670238305
11,3.081520839643941,817,1.1711950697454292,-1.9103257698985117
12,1.1711950697454292,817,3.15895003788645,1.9877549681410207
13,3.15895003788645,817,2.2718379038280183,-0.8871121340584316
14,2.2718379038280183,817,5.878818236007092,3.6069803321790737
15,5.878818236007092,817,1.3547014989663322,-4.52411673704076
16,1.3547014989663322,817,2.678357047707828,1.3236555487414958
17,2.678357047707828,817,6.331952661849099,3.6535956141412713
18,6.331952661849099,817,9.283877984104109,2.9519253222550095
19,9.283877984104109,817,1.007781294647538,-8.27609668945657
0,3.7467458580751534,818,10.902951220892387,7.156205362817234
1,10.902951220892387,818,4.795419559892008,-6.107531661000379
2,4.795419559892008,818,18.26674408010336,13.471324520211354
3,18.26674408010336,818,13.5281534179658,-4.738590662137561
4,13.5281534179658,818,8.303925971939583,-5.224227446026218
5,8.303925971939583,818,12.984124148587323,4.680198176647741
6,12.984124148587323,818,5.522580498177259,-7.461543650410064
7,5.522580498177259,818,9.457603678994545,3.9350231808172857
8,9.457603678994545,818,3.8908899263108463,-5.5667137526836985
9,3.8908899263108463,818,1.2960506012491058,-2.5948393250617405
10,1.2960506012491058,818,5.629693943060753,4.333643341811647
11,5.629693943060753,818,29.58372626473676,23.95403232167601
12,29.58372626473676,818,23.28047203250673,-6.303254232230032
13,23.28047203250673,818,25.28672083726078,2.006248804754051
14,25.28672083726078,818,29.36965320895954,4.08293237169876
15,29.36965320895954,818,31.35178702514324,1.9821338161836977
16,31.35178702514324,818,24.738748886890086,-6.6130381382531525
17,24.738748886890086,818,20.48623655012235,-4.252512336767737
18,20.48623655012235,818,22.656034501587598,2.169797951465249
19,22.656034501587598,818,10.265561844896528,-12.39047265669107
0,8.938245380574877,819,8.537384460500405,-0.4008609200744715
1,8.537384460500405,819,3.2421994463929518,-5.295185014107453
2,3.2421994463929518,819,5.6163577410182715,2.3741582946253197
3,5.6163577410182715,819,4.647068842056681,-0.9692888989615902
4,4.647068842056681,819,4.66051765678321,0.013448814726528369
5,4.66051765678321,819,3.341969150111594,-1.3185485066716156
6,3.341969150111594,819,5.936867175377822,2.594898025266228
7,5.936867175377822,819,1.5513899803520852,-4.385477195025737
8,1.5513899803520852,819,5.867944497362828,4.316554517010743
9,5.867944497362828,819,6.815128239937861,0.9471837425750333
10,6.815128239937861,819,8.478752234587304,1.663623994649443
11,8.478752234587304,819,3.2227089060735925,-5.256043328513712
12,3.2227089060735925,819,2.311270146054621,-0.9114387600189713
13,2.311270146054621,819,8.529647616830605,6.218377470775984
14,8.529647616830605,819,8.783658131931627,0.25401051510102235
15,8.783658131931627,819,6.0173849583157475,-2.76627317361588
16,6.0173849583157475,819,4.352571738248175,-1.6648132200675727
17,4.352571738248175,819,3.34925184599521,-1.0033198922529647
18,3.34925184599521,819,0.795139758064171,-2.5541120879310393
19,0.795139758064171,819,1.5508082140408637,0.7556684559766926
0,3.7759318894287377,820,17.5894052938431,13.813473404414363
1,17.5894052938431,820,16.5455249001542,-1.0438803936889016
2,16.5455249001542,820,13.018723006920883,-3.5268018932333156
3,13.018723006920883,820,10.786025042055813,-2.2326979648650696
4,10.786025042055813,820,9.599146014283972,-1.186879027771841
5,9.599146014283972,820,7.287948268861333,-2.311197745422639
6,7.287948268861333,820,10.796928436378977,3.5089801675176435
7,10.796928436378977,820,8.499076197508181,-2.297852238870796
8,8.499076197508181,820,12.50849515497329,4.009418957465108
9,12.50849515497329,820,13.178076014478808,0.669580859505519
10,13.178076014478808,820,7.028118373296614,-6.149957641182194
11,7.028118373296614,820,3.210294039406305,-3.817824333890309
12,3.210294039406305,820,5.043703669492011,1.833409630085706
13,5.043703669492011,820,1.769704612201933,-3.273999057290078
14,1.769704612201933,820,1.130712302189661,-0.6389923100122721
15,1.130712302189661,820,4.925619667846674,3.7949073656570134
16,4.925619667846674,820,1.684622283424826,-3.2409973844218483
17,1.684622283424826,820,3.3884905153332867,1.7038682319084608
18,3.3884905153332867,820,2.3159588473652337,-1.072531667968053
19,2.3159588473652337,820,4.767558504577202,2.4515996572119687
0,1.3326531200464624,821,12.205307667101582,10.87265454705512
1,12.205307667101582,821,10.4665542288822,-1.7387534382193817
2,10.4665542288822,821,11.5593920433191,1.0928378144368995
3,11.5593920433191,821,25.102247922474138,13.542855879155038
4,25.102247922474138,821,18.60397819464959,-6.49826972782455
5,18.60397819464959,821,8.3628536748303,-10.241124519819289
6,8.3628536748303,821,7.913632470758894,-0.44922120407140564
7,7.913632470758894,821,6.86401194213236,-1.0496205286265337
8,6.86401194213236,821,17.234135047725132,10.370123105592771
9,17.234135047725132,821,9.50638288513176,-7.727752162593372
10,9.50638288513176,821,9.573017446574527,0.06663456144276658
11,9.573017446574527,821,0.21470614829911483,-9.358311298275412
12,0.21470614829911483,821,10.967949496620223,10.753243348321108
13,10.967949496620223,821,10.272052509508182,-0.6958969871120413
14,10.272052509508182,821,15.587727416722924,5.315674907214742
15,15.587727416722924,821,9.277320230247952,-6.310407186474972
16,9.277320230247952,821,7.790224404007915,-1.4870958262400364
17,7.790224404007915,821,12.77359402274076,4.983369618732844
18,12.77359402274076,821,9.67030875115002,-3.103285271590739
19,9.67030875115002,821,11.071070859363882,1.4007621082138613
0,1.3619252601672809,822,5.7191890185770315,4.357263758409751
1,5.7191890185770315,822,9.417596170806194,3.698407152229162
2,9.417596170806194,822,9.836748857089713,0.4191526862835193
3,9.836748857089713,822,14.969147038415201,5.132398181325488
4,14.969147038415201,822,7.880192931423492,-7.088954106991709
5,7.880192931423492,822,7.262204626501557,-0.6179883049219352
6,7.262204626501557,822,6.481102355850109,-0.7811022706514477
7,6.481102355850109,822,7.398517403061095,0.9174150472109854
8,7.398517403061095,822,5.948447054493116,-1.4500703485679791
9,5.948447054493116,822,5.500205808136571,-0.4482412463565444
10,5.500205808136571,822,5.839661131261807,0.33945532312523596
11,5.839661131261807,822,4.363064389775569,-1.4765967414862384
12,4.363064389775569,822,14.006557913603316,9.643493523827747
13,14.006557913603316,822,11.021859328164421,-2.9846985854388954
14,11.021859328164421,822,5.112076084786102,-5.909783243378319
15,5.112076084786102,822,3.568035068333626,-1.5440410164524758
16,3.568035068333626,822,4.660914964808908,1.0928798964752824
17,4.660914964808908,822,1.7136893395371715,-2.947225625271737
18,1.7136893395371715,822,10.387237456781284,8.673548117244112
19,10.387237456781284,822,5.699208952033454,-4.688028504747829
0,7.853156968630327,823,1.427705411707243,-6.425451556923084
1,1.427705411707243,823,6.269919318048952,4.842213906341709
2,6.269919318048952,823,7.751222013612949,1.481302695563997
3,7.751222013612949,823,2.1650489442936607,-5.586173069319289
4,2.1650489442936607,823,10.426703616224472,8.261654671930811
5,10.426703616224472,823,2.0008736784852816,-8.425829937739191
6,2.0008736784852816,823,3.764832611014887,1.7639589325296052
7,3.764832611014887,823,2.5571904290499656,-1.2076421819649212
8,2.5571904290499656,823,2.7206234810524648,0.16343305200249914
9,2.7206234810524648,823,9.416679973911052,6.696056492858586
10,9.416679973911052,823,1.8799072074564496,-7.536772766454602
11,1.8799072074564496,823,3.5761391236535958,1.6962319161971462
12,3.5761391236535958,823,5.902297776740591,2.326158653086995
13,5.902297776740591,823,4.194368904209772,-1.707928872530819
14,4.194368904209772,823,2.1382975386597423,-2.0560713655500296
15,2.1382975386597423,823,7.333144034831291,5.194846496171548
16,7.333144034831291,823,2.563680583910018,-4.769463450921273
17,2.563680583910018,823,1.7983929089981991,-0.7652876749118187
18,1.7983929089981991,823,6.405049536479943,4.606656627481744
19,6.405049536479943,823,8.849190240334618,2.444140703854675
0,6.950017753762388,824,20.713054673319018,13.76303691955663
1,20.713054673319018,824,12.132104260879178,-8.58095041243984
2,12.132104260879178,824,14.597775352579148,2.4656710916999707
3,14.597775352579148,824,18.543187812007545,3.945412459428397
4,18.543187812007545,824,7.056318071159172,-11.486869740848373
5,7.056318071159172,824,7.23518261025977,0.17886453910059785
6,7.23518261025977,824,17.107673856069333,9.872491245809563
7,17.107673856069333,824,8.572022941430745,-8.535650914638587
8,8.572022941430745,824,31.935362767250208,23.363339825819462
9,31.935362767250208,824,26.422385708340475,-5.512977058909733
10,26.422385708340475,824,26.043812476770057,-0.37857323157041733
11,26.043812476770057,824,18.844288267627924,-7.199524209142133
12,18.844288267627924,824,13.911452815704632,-4.932835451923292
13,13.911452815704632,824,10.106055083771295,-3.8053977319333363
14,10.106055083771295,824,16.09174196102041,5.985686877249115
15,16.09174196102041,824,9.673329705176254,-6.4184122558441565
16,9.673329705176254,824,0.981818981752852,-8.691510723423402
17,0.981818981752852,824,4.441473055780592,3.45965407402774
18,4.441473055780592,824,3.6576121766805474,-0.7838608791000445
19,3.6576121766805474,824,2.9443405260050874,-0.71327165067546
0,3.6793379942689395,825,6.357838613497554,2.6785006192286147
1,6.357838613497554,825,6.093171219089301,-0.26466739440825293
2,6.093171219089301,825,6.077153456463455,-0.016017762625846643
3,6.077153456463455,825,3.3375287604968347,-2.73962469596662
4,3.3375287604968347,825,3.3771097019958494,0.0395809414990147
5,3.3771097019958494,825,6.433822036599613,3.056712334603764
6,6.433822036599613,825,2.0276276564249014,-4.406194380174712
7,2.0276276564249014,825,3.2941821242834184,1.266554467858517
8,3.2941821242834184,825,6.289191498294535,2.9950093740111168
9,6.289191498294535,825,2.280704131707845,-4.0084873665866905
10,2.280704131707845,825,0.24286286594882744,-2.0378412657590177
11,0.24286286594882744,825,0.2275728865699314,-0.015289979378896035
12,0.2275728865699314,825,7.742170878813385,7.514597992243454
13,7.742170878813385,825,5.961908131256441,-1.7802627475569448
14,5.961908131256441,825,6.123046730405075,0.16113859914863404
15,6.123046730405075,825,4.575707276417448,-1.547339453987627
16,4.575707276417448,825,8.948630555179863,4.372923278762415
17,8.948630555179863,825,6.657686044284315,-2.2909445108955477
18,6.657686044284315,825,2.9150664394196997,-3.742619604864615
19,2.9150664394196997,825,4.195722670326285,1.2806562309065854
0,2.332898636036689,826,5.248380729458775,2.9154820934220864
1,5.248380729458775,826,1.5016461238281678,-3.7467346056306075
2,1.5016461238281678,826,0.7976564058309331,-0.7039897179972346
3,0.7976564058309331,826,1.5590360601181819,0.7613796542872487
4,1.5590360601181819,826,3.490225646481367,1.931189586363185
5,3.490225646481367,826,1.579522979909855,-1.9107026665715119
6,1.579522979909855,826,1.7106558025608583,0.13113282265100334
7,1.7106558025608583,826,1.8600743196223721,0.14941851706151388
8,1.8600743196223721,826,1.6330731131472105,-0.22700120647516164
9,1.6330731131472105,826,0.6655783932299265,-0.967494719917284
10,0.6655783932299265,826,9.726658803856182,9.061080410626255
11,9.726658803856182,826,5.992709110968357,-3.7339496928878253
12,5.992709110968357,826,8.418513097261076,2.4258039862927196
13,8.418513097261076,826,7.978262639710771,-0.440250457550305
14,7.978262639710771,826,5.146032619086322,-2.8322300206244497
15,5.146032619086322,826,0.858806037248038,-4.287226581838284
16,0.858806037248038,826,1.3104402879361032,0.4516342506880653
17,1.3104402879361032,826,4.633123321281048,3.322683033344945
18,4.633123321281048,826,4.448289082747876,-0.18483423853317227
19,4.448289082747876,826,1.30362255571776,-3.144666527030116
0,1.6858403712866505,827,3.2956064754502767,1.6097661041636262
1,3.2956064754502767,827,3.2773434441679505,-0.018263031282326203
2,3.2773434441679505,827,1.116632435772802,-2.1607110083951486
3,1.116632435772802,827,3.2038046160567015,2.0871721802838996
4,3.2038046160567015,827,3.7036999982336303,0.49989538217692875
5,3.7036999982336303,827,3.890298822300636,0.1865988240670058
6,3.890298822300636,827,1.0087399667877321,-2.881558855512904
7,1.0087399667877321,827,5.0380265769463595,4.0292866101586275
8,5.0380265769463595,827,0.4461328061564278,-4.591893770789932
9,0.4461328061564278,827,1.990435085609108,1.5443022794526802
10,1.990435085609108,827,6.123300126184693,4.132865040575585
11,6.123300126184693,827,15.44348645969339,9.320186333508696
12,15.44348645969339,827,20.381400651574353,4.937914191880964
13,20.381400651574353,827,14.886314947279644,-5.495085704294709
14,14.886314947279644,827,9.878155041890018,-5.0081599053896255
15,9.878155041890018,827,15.60499924563525,5.726844203745232
16,15.60499924563525,827,19.043362358387338,3.4383631127520875
17,19.043362358387338,827,13.035569891962439,-6.007792466424899
18,13.035569891962439,827,6.953148871242126,-6.082421020720313
19,6.953148871242126,827,5.914375494338081,-1.0387733769040448
0,15.221340881507395,828,9.305961303165267,-5.915379578342128
1,9.305961303165267,828,8.612185588121136,-0.693775715044131
2,8.612185588121136,828,11.657834824319789,3.0456492361986527
3,11.657834824319789,828,15.338226066204339,3.68039124188455
4,15.338226066204339,828,16.865099130571718,1.5268730643673791
5,16.865099130571718,828,3.600562520486122,-13.264536610085596
6,3.600562520486122,828,4.454501288014353,0.8539387675282315
7,4.454501288014353,828,3.992581605318304,-0.46191968269604944
8,3.992581605318304,828,2.5244397997560775,-1.4681418055622264
9,2.5244397997560775,828,14.990051059961457,12.46561126020538
10,14.990051059961457,828,10.639323439464606,-4.350727620496851
11,10.639323439464606,828,9.489658648681324,-1.149664790783282
12,9.489658648681324,828,6.072111303984024,-3.4175473446973
13,6.072111303984024,828,10.759326671808088,4.687215367824064
14,10.759326671808088,828,13.672949699005738,2.9136230271976498
15,13.672949699005738,828,11.393722993913686,-2.279226705092052
16,11.393722993913686,828,15.567749026566506,4.1740260326528205
17,15.567749026566506,828,10.511508514290886,-5.05624051227562
18,10.511508514290886,828,9.361248934681683,-1.1502595796092034
19,9.361248934681683,828,11.209538742405037,1.8482898077233543
0,16.645654469231033,829,19.36987767816711,2.7242232089360776
1,19.36987767816711,829,26.845852698745425,7.475975020578314
2,26.845852698745425,829,20.057086476141215,-6.78876622260421
3,20.057086476141215,829,14.430822092189363,-5.6262643839518525
4,14.430822092189363,829,13.547814753945982,-0.883007338243381
5,13.547814753945982,829,11.921422067345324,-1.6263926866006582
6,11.921422067345324,829,17.33919388438199,5.417771817036668
7,17.33919388438199,829,9.982962192111092,-7.3562316922708995
8,9.982962192111092,829,11.404071273349292,1.4211090812381997
9,11.404071273349292,829,14.722810619630401,3.3187393462811094
10,14.722810619630401,829,12.444145900530408,-2.278664719099993
11,12.444145900530408,829,11.960796543653478,-0.48334935687693026
12,11.960796543653478,829,8.594681546112678,-3.3661149975408
13,8.594681546112678,829,5.327583178268523,-3.267098367844155
14,5.327583178268523,829,4.20279902866815,-1.124784149600373
15,4.20279902866815,829,7.371733040082026,3.1689340114138753
16,7.371733040082026,829,14.958458365744974,7.5867253256629485
17,14.958458365744974,829,11.373075822351451,-3.585382543393523
18,11.373075822351451,829,15.70874790659267,4.335672084241219
19,15.70874790659267,829,11.137401826653461,-4.571346079939209
0,3.763342748818554,830,2.0880251227619424,-1.6753176260566116
1,2.0880251227619424,830,2.315702414877703,0.22767729211576038
2,2.315702414877703,830,3.334238381620968,1.0185359667432654
3,3.334238381620968,830,4.938192021206097,1.603953639585129
4,4.938192021206097,830,9.248885849688897,4.310693828482799
5,9.248885849688897,830,4.867010980852413,-4.3818748688364835
6,4.867010980852413,830,7.228839969503429,2.361828988651016
7,7.228839969503429,830,6.026205558159658,-1.2026344113437712
8,6.026205558159658,830,9.872558621331985,3.8463530631723266
9,9.872558621331985,830,4.0682272644656825,-5.804331356866302
10,4.0682272644656825,830,5.916733999457589,1.8485067349919069
11,5.916733999457589,830,0.9473417479046775,-4.969392251552912
12,0.9473417479046775,830,1.979805461092547,1.0324637131878696
13,1.979805461092547,830,1.2035887234594462,-0.7762167376331008
14,1.2035887234594462,830,5.611041078080896,4.40745235462145
15,5.611041078080896,830,1.7651277638995286,-3.845913314181367
16,1.7651277638995286,830,1.2799976906022714,-0.4851300732972572
17,1.2799976906022714,830,0.9943675175165372,-0.28563017308573424
18,0.9943675175165372,830,0.521679757631667,-0.4726877598848702
19,0.521679757631667,830,0.024131693933743037,-0.4975480636979239
0,0.5699834854680911,831,6.0304051298482175,5.460421644380126
1,6.0304051298482175,831,2.7781745879541777,-3.25223054189404
2,2.7781745879541777,831,4.153885321588427,1.3757107336342491
3,4.153885321588427,831,10.518543206499427,6.364657884911
4,10.518543206499427,831,11.147314858945391,0.6287716524459643
5,11.147314858945391,831,4.328021504904852,-6.819293354040539
6,4.328021504904852,831,5.947552843861056,1.6195313389562038
7,5.947552843861056,831,10.823478935104289,4.875926091243233
8,10.823478935104289,831,10.363835741252533,-0.4596431938517558
9,10.363835741252533,831,6.039342386791788,-4.324493354460745
10,6.039342386791788,831,3.580021404847343,-2.4593209819444453
11,3.580021404847343,831,2.8935563567541256,-0.6864650480932175
12,2.8935563567541256,831,10.215646121534023,7.322089764779898
13,10.215646121534023,831,3.283600931933579,-6.932045189600444
14,3.283600931933579,831,3.0739211435538496,-0.20967978837972945
15,3.0739211435538496,831,3.9270049026961766,0.853083759142327
16,3.9270049026961766,831,9.23227264907961,5.305267746383433
17,9.23227264907961,831,11.347619318823035,2.115346669743426
18,11.347619318823035,831,13.071585397081147,1.7239660782581119
19,13.071585397081147,831,7.452232583174852,-5.619352813906295
0,1.641217712909592,832,3.5700259410983626,1.9288082281887706
1,3.5700259410983626,832,10.39334273079104,6.823316789692678
2,10.39334273079104,832,7.605834483231174,-2.7875082475598667
3,7.605834483231174,832,7.618982432885477,0.01314794965430277
4,7.618982432885477,832,11.724448181379987,4.1054657484945105
5,11.724448181379987,832,8.210499383061878,-3.5139487983181095
6,8.210499383061878,832,0.944469136311259,-7.266030246750619
7,0.944469136311259,832,0.7227410716798343,-0.2217280646314247
8,0.7227410716798343,832,6.422667040830254,5.69992596915042
9,6.422667040830254,832,0.8517952351517897,-5.570871805678465
10,0.8517952351517897,832,8.200448166008583,7.348652930856793
11,8.200448166008583,832,6.010989693542004,-2.189458472466579
12,6.010989693542004,832,11.048070006616046,5.037080313074042
13,11.048070006616046,832,1.851343103072943,-9.196726903543102
14,1.851343103072943,832,2.7283606133425318,0.8770175102695887
15,2.7283606133425318,832,5.726664498548134,2.998303885205602
16,5.726664498548134,832,3.8553328492841916,-1.8713316492639422
17,3.8553328492841916,832,0.34954703015340405,-3.5057858191307876
18,0.34954703015340405,832,1.6120719763545486,1.2625249462011445
19,1.6120719763545486,832,0.08938507111700456,-1.522686905237544
0,1.8870146550699713,833,26.065828376016558,24.178813720946586
1,26.065828376016558,833,23.136367771268592,-2.929460604747966
2,23.136367771268592,833,31.23478989100508,8.098422119736487
3,31.23478989100508,833,21.4304261454107,-9.80436374559438
4,21.4304261454107,833,16.93624846630582,-4.4941776791048795
5,16.93624846630582,833,1.0469352753732313,-15.889313190932588
6,1.0469352753732313,833,7.531792264125249,6.484856988752018
7,7.531792264125249,833,7.164004467211167,-0.36778779691408214
8,7.164004467211167,833,12.402814247739984,5.238809780528817
9,12.402814247739984,833,10.321177068142033,-2.0816371795979514
10,10.321177068142033,833,9.655609968339707,-0.6655670998023258
11,9.655609968339707,833,10.578994273974427,0.9233843056347197
12,10.578994273974427,833,6.080057416238118,-4.498936857736309
13,6.080057416238118,833,5.947590447376246,-0.1324669688618716
14,5.947590447376246,833,9.061569164623416,3.1139787172471696
15,9.061569164623416,833,3.7637361576949284,-5.297833006928487
16,3.7637361576949284,833,1.786440855755439,-1.9772953019394894
17,1.786440855755439,833,2.818857844375847,1.032416988620408
18,2.818857844375847,833,0.2697054367221261,-2.549152407653721
19,0.2697054367221261,833,1.634647008397493,1.364941571675367
0,2.631487400313344,834,7.829646954511152,5.198159554197808
1,7.829646954511152,834,3.6625262559726024,-4.16712069853855
2,3.6625262559726024,834,12.51382715835287,8.851300902380267
3,12.51382715835287,834,16.454299035753966,3.9404718774010963
4,16.454299035753966,834,10.361292508844837,-6.093006526909129
5,10.361292508844837,834,7.048815965677467,-3.31247654316737
6,7.048815965677467,834,2.044278125122018,-5.004537840555449
7,2.044278125122018,834,5.095317608025682,3.051039482903664
8,5.095317608025682,834,2.1178128264398874,-2.9775047815857945
9,2.1178128264398874,834,0.9298851831283846,-1.187927643311503
10,0.9298851831283846,834,6.563386643069676,5.633501459941291
11,6.563386643069676,834,9.96487495693239,3.401488313862713
12,9.96487495693239,834,15.142902253548797,5.178027296616408
13,15.142902253548797,834,17.478002972414842,2.3351007188660446
14,17.478002972414842,834,13.61230025449573,-3.8657027179191115
15,13.61230025449573,834,14.062619314921692,0.4503190604259615
16,14.062619314921692,834,6.518964126345359,-7.543655188576333
17,6.518964126345359,834,0.485110800630026,-6.033853325715333
18,0.485110800630026,834,0.7721404110594728,0.28702961042944686
19,0.7721404110594728,834,0.6032700307061576,-0.16887038035331525
0,2.1900666842301546,835,10.003084815041115,7.81301813081096
1,10.003084815041115,835,3.9206551749447147,-6.0824296400964
2,3.9206551749447147,835,9.295807511700602,5.375152336755887
3,9.295807511700602,835,10.170688488690281,0.8748809769896795
4,10.170688488690281,835,7.110508882518148,-3.0601796061721336
5,7.110508882518148,835,6.945816572087221,-0.1646923104309268
6,6.945816572087221,835,6.9638105620350865,0.017993989947865607
7,6.9638105620350865,835,9.589342830326263,2.6255322682911766
8,9.589342830326263,835,9.97323981874894,0.38389698842267705
9,9.97323981874894,835,5.916367652724998,-4.056872166023942
10,5.916367652724998,835,7.444729687935164,1.528362035210166
11,7.444729687935164,835,3.7059001542664634,-3.7388295336687003
12,3.7059001542664634,835,1.491319492902882,-2.2145806613635814
13,1.491319492902882,835,3.8957453968208076,2.4044259039179257
14,3.8957453968208076,835,0.85113494859355,-3.0446104482272576
15,0.85113494859355,835,1.7296952882972387,0.8785603397036887
16,1.7296952882972387,835,1.6368397005252946,-0.09285558777194414
17,1.6368397005252946,835,22.794334622200765,21.15749492167547
18,22.794334622200765,835,5.895584531636695,-16.89875009056407
19,5.895584531636695,835,3.7819519161174577,-2.1136326155192373
0,1.679416069504614,836,3.4759827800416185,1.7965667105370045
1,3.4759827800416185,836,0.9900024185550118,-2.4859803614866065
2,0.9900024185550118,836,0.7806464051660805,-0.20935601338893128
3,0.7806464051660805,836,0.628203672438987,-0.15244273272709352
4,0.628203672438987,836,0.3550152587258873,-0.2731884137130997
5,0.3550152587258873,836,0.9316099452262715,0.5765946865003841
6,0.9316099452262715,836,0.5847684325426408,-0.3468415126836307
7,0.5847684325426408,836,0.11546560674280554,-0.46930282579983523
8,0.11546560674280554,836,0.4998392476575793,0.3843736409147738
9,0.4998392476575793,836,6.2148407127052465,5.715001465047667
10,6.2148407127052465,836,8.723583252953201,2.5087425402479546
11,8.723583252953201,836,4.370634618256631,-4.3529486346965705
12,4.370634618256631,836,8.568632104161642,4.197997485905011
13,8.568632104161642,836,2.015610732388323,-6.553021371773319
14,2.015610732388323,836,2.514659101946534,0.49904836955821086
15,2.514659101946534,836,1.9127660401596056,-0.6018930617869283
16,1.9127660401596056,836,0.7065871698221834,-1.206178870337422
17,0.7065871698221834,836,0.07171125633118558,-0.6348759134909978
18,0.07171125633118558,836,5.182087988492966,5.110376732161781
19,5.182087988492966,836,1.4881715043479153,-3.6939164841450505
0,7.690238030750185,837,8.65262378647311,0.9623857557229254
1,8.65262378647311,837,0.7225625475549853,-7.9300612389181255
2,0.7225625475549853,837,2.2618463038227494,1.5392837562677641
3,2.2618463038227494,837,5.952801912480789,3.6909556086580393
4,5.952801912480789,837,5.212719222260555,-0.740082690220234
5,5.212719222260555,837,2.9781225505631546,-2.2345966716974
6,2.9781225505631546,837,0.08431996813844345,-2.893802582424711
7,0.08431996813844345,837,0.1921178892627415,0.10779792112429806
8,0.1921178892627415,837,3.5731682809977103,3.381050391734969
9,3.5731682809977103,837,5.2966556246924625,1.7234873436947522
10,5.2966556246924625,837,2.3563739535358628,-2.9402816711565998
11,2.3563739535358628,837,12.146479154968555,9.790105201432691
12,12.146479154968555,837,36.536571665650946,24.390092510682393
13,36.536571665650946,837,21.008890954377115,-15.527680711273831
14,21.008890954377115,837,19.76277609891673,-1.2461148554603838
15,19.76277609891673,837,7.390026953762188,-12.372749145154543
16,7.390026953762188,837,11.482596403791465,4.092569450029277
17,11.482596403791465,837,1.8754388251053156,-9.607157578686149
18,1.8754388251053156,837,4.993708974087973,3.118270148982657
19,4.993708974087973,837,10.561412671714338,5.567703697626365
0,2.109647287118253,838,3.154601743615223,1.0449544564969702
1,3.154601743615223,838,16.686264848554302,13.531663104939078
2,16.686264848554302,838,22.02857213288663,5.342307284332328
3,22.02857213288663,838,14.980605730437098,-7.047966402449532
4,14.980605730437098,838,4.039037943685303,-10.941567786751795
5,4.039037943685303,838,0.528840270556592,-3.510197673128711
6,0.528840270556592,838,2.1238918419558948,1.5950515713993028
7,2.1238918419558948,838,1.499735565739112,-0.6241562762167827
8,1.499735565739112,838,1.903504837126695,0.4037692713875829
9,1.903504837126695,838,7.740686228203687,5.837181391076992
10,7.740686228203687,838,4.5890353380732885,-3.151650890130399
11,4.5890353380732885,838,1.270421301562735,-3.3186140365105534
12,1.270421301562735,838,0.45319134609499834,-0.8172299554677367
13,0.45319134609499834,838,1.665607321232566,1.2124159751375676
14,1.665607321232566,838,1.5652721044091964,-0.10033521682336954
15,1.5652721044091964,838,9.713808947947124,8.148536843537928
16,9.713808947947124,838,4.918632718001444,-4.79517622994568
17,4.918632718001444,838,7.029451283182401,2.1108185651809572
18,7.029451283182401,838,4.676423327068528,-2.3530279561138734
19,4.676423327068528,838,2.3865966872786024,-2.289826639789925
0,7.678001588195184,839,6.8657964473880995,-0.8122051408070847
1,6.8657964473880995,839,2.6804766085452467,-4.185319838842853
2,2.6804766085452467,839,7.4441763197914845,4.763699711246238
3,7.4441763197914845,839,16.23967423873678,8.795497918945294
4,16.23967423873678,839,14.62612723606302,-1.6135470026737586
5,14.62612723606302,839,10.107662381602085,-4.518464854460936
6,10.107662381602085,839,13.819524952054591,3.7118625704525066
7,13.819524952054591,839,7.543303683261865,-6.276221268792726
8,7.543303683261865,839,13.439707486927912,5.896403803666047
9,13.439707486927912,839,13.101980086202275,-0.3377274007256368
10,13.101980086202275,839,8.879304649061046,-4.222675437141229
11,8.879304649061046,839,6.381770975807406,-2.49753367325364
12,6.381770975807406,839,10.24884326145491,3.867072285647504
13,10.24884326145491,839,7.0261757467701225,-3.2226675146847876
14,7.0261757467701225,839,15.927199359673622,8.9010236129035
15,15.927199359673622,839,14.916783229852166,-1.010416129821456
16,14.916783229852166,839,15.304231497970854,0.38744826811868727
17,15.304231497970854,839,11.545320907595245,-3.758910590375608
18,11.545320907595245,839,1.750034482138708,-9.795286425456538
19,1.750034482138708,839,6.4897421542837375,4.7397076721450295
0,4.944590465704558,840,13.772543081958947,8.82795261625439
1,13.772543081958947,840,17.806202334405583,4.033659252446636
2,17.806202334405583,840,16.440778711206896,-1.3654236231986872
3,16.440778711206896,840,24.977101226011257,8.536322514804361
4,24.977101226011257,840,21.16343966418503,-3.813661561826226
5,21.16343966418503,840,11.176430090167269,-9.987009574017762
6,11.176430090167269,840,7.700753046860135,-3.475677043307134
7,7.700753046860135,840,10.739052561513219,3.038299514653084
8,10.739052561513219,840,6.110076598376406,-4.6289759631368135
9,6.110076598376406,840,12.384213471238894,6.2741368728624884
