dblp_id,n_pos_years,mean_centered_log_q,shrinkage,scholar_effect
Erickson:Jeff1996.0,19,0.10063130788562638,0.95037855373854,0.19648915510978465
Eriksson:Jakob2006.0,7,-0.8216844352433084,0.87587219111565,-0.6188392284415566
Esfahanian:Abdol=Hossein1983.0,17,-0.2155679648880302,0.9448626184858742,-0.10283079350514986
Eskin:Eleazar2002.0,14,0.12534479264551351,0.933829282468052,0.21790195603789198
Essl:Georg2002.0,15,-0.1482782270484673,0.9379670124838757,-0.038228767380431336
Estrin:Deborah1985.0,21,0.6967587213888594,0.9548912283837575,0.7661801096147296
Etter:Delores_M=1979.0,14,-0.35732421709561357,0.933829282468052,-0.23282849899822994
Etzioni:Oren1991.0,20,0.5554747550146568,0.9527423764702917,0.6300756564225425
Etzkorn:Letha_H=1997.0,16,-0.1654088204905365,0.9416177225104666,-0.05490055857281627
Evans:Davidnan,18,0.027091605172682585,0.9477658031901262,0.12652781519682263
Evans:Joseph_B=1989.0,15,-0.18640004310628958,0.9379670124838757,-0.07398577329864674
Evans:William_S=1994.0,21,-0.2636213999692547,0.9548912283837575,-0.15087844418426216
Evens:Martha1975.0,3,-0.46702275189167897,0.7514966766417657,-0.2501147277020633
Evermann:Joerg2004.0,10,-0.05314577118458732,0.9097497645890994,0.05250196543654088
Faezipour:Miad2010.0,6,-0.5816145159903755,0.8581194434038536,-0.3982434064766374
Fahmy:Sonia1999.0,18,0.21859907610874818,0.9477658031901262,0.3080320472054526
Fainekos:Georgios_E=2008.0,8,-0.11980730917191354,0.8896763887089733,-0.005738415904382149
Faloutsos:Christos1987.0,21,1.0420935893945888,0.9548912283837575,1.0959373459284634
Faloutsos:Michalis1999.0,17,0.6468417455358508,0.9448626184858742,0.7120279036936028
Farid:Hany1997.0,17,-0.44187624205191217,0.9448626184858742,-0.31666102485124237
Farkas:Csilla2000.0,15,-0.42647780710270417,0.9379670124838757,-0.29917079635817273
Farley:Arthur_M=1974.0,13,-0.12715124675501246,0.9291001116184515,-0.017284919291882014
Farrag:Abdel_Aziz1986.0,7,-0.5048585593701604,0.87587219111565,-0.34134025433840753
Farrens:Matthew_K=1989.0,15,-0.30539726379112836,0.9379670124838757,-0.18560124087828944
Farzan:Azadeh2006.0,8,-0.3886453776884065,0.8896763887089733,-0.24491729784963118
Fastook:James1976.0,2,-1.268863748605498,0.6684416863741822,-0.7473101056363003
Fedkiw:Ronald1996.0,17,0.11827311192132782,0.9448626184858742,0.212603160487084
Fedorova:Alexandra2006.0,11,-0.3949885867629291,0.9172756136865439,-0.2614620800615211
Feeley:Michael_J=1996.0,13,-0.5873406447982032,0.9291001116184515,-0.4448469403794386
Fei:Zongming2000.0,17,-0.5840081388272678,0.9448626184858742,-0.4509561410087688
Fejer:Peter_A=1980.0,4,-0.6035288090722206,0.8012766545372332,-0.3827422267896042
Fell:Harriet_J=1969.0,2,-0.45369068453286376,0.6684416863741822,-0.20241444800077923
Felleisen:Matthias1987.0,21,0.3267579824589579,0.9548912283837575,0.4128696495150579
Felten:Edward_W=1993.0,19,0.014401062776503023,0.95037855373854,0.1145377794744562
Felzenszwalb:Pedro_F=2003.0,12,-0.6484176122506258,0.9236429298989315,-0.4980550249166119
Feng:Gui_Liang1990.0,15,-0.573775592802441,0.9379670124838757,-0.437331260356445
Feng:Wu=chang1999.0,13,-0.5797643131045213,0.9291001116184515,-0.4378077697571803
Fern:Xiaoli_Z=2005.0,12,-0.1771308575059681,0.9236429298989315,-0.0627543459416972
Fevens:Thomas1999.0,14,-0.4332841467546831,0.933829282468052,-0.3037621056080825
Fickas:Stephen1982.0,13,-0.19845696132174895,0.9291001116184515,-0.08353506665487033
Fiebrink:Rebecca2011.0,6,-0.7343296379694012,0.8581194434038536,-0.5292912219486305
Fiedler:Kirk_D=1991.0,7,-1.0942768438355972,0.87587219111565,-0.8575953386367771
Findler:Robert_Bruce2002.0,15,-0.32179087274475954,0.9379670124838757,-0.20097790529235582
Finin:Timothy_W=1980.0,18,-0.005592743963461865,0.9477658031901262,0.09555070678605818
Fink:Eugene1999.0,12,-0.48744728905702267,0.9236429298989315,-0.34937592397529443
Finkel:Raphael_A=1976.0,13,0.29128139560170757,0.9291001116184515,0.37148089542655016
Fisher:Nathan_Wayne2007.0,1,-1.4047915320247988,0.5019995591135796,-0.6043534114623137
Fishwick:Paul_A=1986.0,20,0.1154530641608829,0.9527423764702917,0.21084834498004196
Fiume:Eugene1986.0,19,-0.03623045806998382,0.95037855373854,0.06641866791878931
Flaherty:Joseph_E=1969.0,2,-0.5485755689684573,0.6684416863741822,-0.26583946016432675
Flanagan:Cormac1997.0,14,0.06369863426298904,0.933829282468052,0.16033496818862725
Flanagan:J=_Kelly1993.0,9,-0.5446627552364726,0.9007175456410074,-0.389735981838039
Flann:Nicholas_S=1992.0,11,-1.013327767986829,0.9172756136865439,-0.828649531985109
Fleck:Margaret_M=1988.0,9,-0.5589588863429458,0.9007175456410074,-0.4026127579604236
Fleet:David_J=1990.0,20,0.08059377905968759,0.9527423764702917,0.1776364268506737
Fleischer:Lisa1997.0,18,-0.17726160299839677,0.9477658031901262,-0.06715116727991945
Fleming:Scott_D=2009.0,6,-0.5816145159903754,0.8581194434038536,-0.3982434064766373
Fluet:Matthew2007.0,8,-0.9062534516167036,0.8896763887089733,-0.7054209798287657
Flynn:Patrick_J=1990.0,20,0.32717528967265996,0.9527423764702917,0.41256508126571145
Fong:Philip_W=_L=2004.0,13,-0.6998113284087839,0.9291001116184515,-0.5493434650758326
Fong:Sandiway1991.0,3,-1.2877899196726268,0.7514966766417657,-0.8669185265861201
Forbes:Jeffrey_R=_N=2002.0,1,-1.5021502653527188,0.5019995591135796,-0.6532274526687861
Ford:Bryan2008.0,8,-0.05266444266149295,0.8896763887089733,0.0539970071001775
Forlizzi:Jodi2007.0,17,0.515172916636397,0.9448626184858742,0.5876189492466963
Forrest:Stephanie1985.0,21,-0.10578200606930975,0.9548912283837575,-0.00015899145579593987
Fortes:Jos=eacute=_A=_B=1984.0,21,0.6747828332355649,0.9548912283837575,0.745195526781206
Fortier:Suzanne1976.0,7,-0.498688695565658,0.87587219111565,-0.33593624220907287
Fortnow:Lance1989.0,21,0.9433945613814338,0.9548912283837575,1.0016905098286988
Fosler=Lussier:Eric1999.0,14,0.10702839772067949,0.933829282468052,0.20079757010783275
Fotouhi:Farshad1988.0,19,0.2791894481649804,0.95037855373854,0.36618698222672047
Fowlkes:Charless_C=2005.0,10,-0.27695042837023476,0.9097497645890994,-0.15110426875204597
Fox:Edward_A=1983.0,20,0.9595514074535835,0.9527423764702917,1.0150566065433657
Franklin:Matthew_K=1994.0,16,-0.5093791839435144,0.9416177225104666,-0.3787891488185068
Freeh:Vincent_W=1996.0,16,-0.5752145087673948,0.9416177225104666,-0.4407808574399058
Freire:Juliana1997.0,15,0.5960696523524498,0.9379670124838757,0.659944989309955
Friedlander:Michael_P=2002.0,11,-0.978759109090922,0.9172756136865439,-0.7969405441820451
Friedman:Eric_J=1993.0,13,-0.7405067336292341,0.9291001116184515,-0.587153570608511
Friedman:Frank_L=1974.0,3,-0.4244986211617225,0.7514966766417657,-0.218157984781421
Friedman:Joel1987.0,17,-0.41886907872920176,0.9448626184858742,-0.29492241627021404
Frigui:Hichem1997.0,18,0.1160168714973184,0.9477658031901262,0.21080814165888695
Fu:Kevin2005.0,12,-0.24773901253823505,0.9236429298989315,-0.1279710691304582
Fu:Song2008.0,9,-0.19682766603322707,0.9007175456410074,-0.07643481400307083
Fu:Yun_Raymond2008.0,1,-0.6479953040979289,0.5019995591135796,-0.22444203870420498
Fuchs:W=_Kent1985.0,20,0.5661285295991051,0.9527423764702917,0.6402259589385085
Funk:Shelby_H=2004.0,1,-1.5650153111365603,0.5019995591135796,-0.6847856779359296
Funkhouser:Thomas_A=1993.0,18,-0.023378627069646125,0.9477658031901262,0.07869385499847975
Furst:Jacob_D=1999.0,18,-0.4915746540285199,0.9477658031901262,-0.36504632854262326
Furuta:Richard1986.0,21,0.5130447922412505,0.9548912283837575,0.5907532901397627
Futrelle:Robert_P=1966.0,6,0.09684397731470884,0.8581194434038536,0.1839550181709387
G=aacute=l:Anna1995.0,18,-0.42717453235905317,0.9477658031901262,-0.3040100955030192
Gabel:Mark2011.0,2,-1.2289305347815627,0.6684416863741822,-0.720617080845488
Gabow:Harold_N=1973.0,16,0.5585287582183791,0.9416177225104666,0.6267718955308145
Gajos:Krzysztof_Z=2008.0,8,0.07856332290084173,0.8896763887089733,0.17074725166402316
Gallier:Jean_H=1978.0,20,0.14588984340826783,0.9527423764702917,0.23984675437229713
Gamboa:Ruben1999.0,13,-0.9176280060798904,0.9291001116184515,-0.7517169646124179
Ganapathy:Vinod2007.0,10,-0.21817176188002296,0.9097497645890994,-0.0976303907497146
Ganjali:Yashar2006.0,10,-0.39532743807107645,0.9097497645890994,-0.25879772546014823
Gao:Jean2002.0,15,0.09497541779449378,0.9379670124838757,0.18993512714873462
Gao:Jie2004.0,12,1.14449535157324,0.9236429298989315,1.1579563580434404
Garcia:Ronald2008.0,6,-0.782276650044698,0.8581194434038536,-0.5704354852635621
Garcia=Molina:Hector1979.0,20,1.4089856213538023,0.9527423764702917,1.4432516275617175
Garzon:Max_H=1984.0,17,-0.06533068975908886,0.9448626184858742,0.039122791667364355
Gasarch:William_I=1985.0,20,0.7814148467918621,0.9527423764702917,0.845338356402273
Gasser:Michael1988.0,7,-0.828499793364921,0.87587219111565,-0.6248086110927712
Gates:Ann_Q=1994.0,19,-0.3848897052246537,0.95037855373854,-0.26493960313963405
Gauch:John_M=1989.0,12,-0.7713051260308853,0.9236429298989315,-0.6115592081926062
Gauch:Susan1990.0,18,-0.3071456590373116,0.9477658031901262,-0.19025083397323295
GauthierDickey:Chris2007.0,8,-1.1265305398637768,0.8896763887089733,-0.9013963042157497
Gavrilova:Marina_L=1998.0,16,0.7855200390649161,0.9416177225104666,0.8405109084312643
Gazan:Rich2004.0,9,-1.1881400651101892,0.9007175456410074,-0.969327285063171
Ge:Tingjian2009.0,8,-0.5469255265007004,0.8896763887089733,-0.3857354090492716
Geigel:Joe2000.0,11,-0.7478183947749154,0.9172756136865439,-0.5851042587326213
Geijn:Robert_A=_van_de1985.0,18,-0.10821082653474169,0.9477658031901262,-0.0017072026639415455
Geller:James1988.0,19,0.33978618325845417,0.95037855373854,0.4237768196861335
Gendron:Bernard1994.0,18,-0.49011424087665595,0.9477658031901262,-0.36366219889875745
Gennert:Michael_A=1987.0,7,-0.650466521053093,0.87587219111565,-0.46887421878152125
Gerbessiotis:Alexandros_V=1993.0,14,-0.9633942951793184,0.933829282468052,-0.7987944851404922
Gerhard:David2003.0,10,-0.594551066102772,0.9097497645890994,-0.4400413741625696
Getoor:Lise2001.0,16,0.7584188429143578,0.9416177225104666,0.8149919418346663
Gewali:Laxminan,17,-0.588825803834016,0.9448626184858742,-0.4555081725820327
Ghosal:Dipak1988.0,19,0.04473296984838522,0.95037855373854,0.14336457344956338
Ghose:Kanad1988.0,19,0.23643081671391797,0.95037855373854,0.32555009590842054
Ghosh:Preetam2007.0,9,0.08380885000102355,0.9007175456410074,0.17633941993654262
Ghosh:Sudipto2000.0,18,-0.17598853939362857,0.9477658031901262,-0.06594460113003421
Gifford:David_K=1981.0,18,0.19356026285595404,0.9477658031901262,0.28430111625199056
Gilbert:Eric2011.0,5,0.13286228394608535,0.8344412457257825,0.2117170879865694
Gilbert:John_R=1981.0,15,-0.0018352420318651363,0.9379670124838757,0.09912992177481196
Gilbert:Juan_E=2000.0,15,-0.30673021913087517,0.9379670124838757,-0.18685150901608621
Gildea:Daniel2001.0,14,-0.09931235060283414,0.933829282468052,0.008110537156965122
Gill:Christopher_D=2002.0,16,0.31334542144687116,0.9416177225104666,0.39590292036251046
Glasgow:Janice_I=1983.0,18,0.2026053469053931,0.9477658031901262,0.29287373760102936
Gleicher:Michael1994.0,19,0.2045303092552059,0.95037855373854,0.2952325377662842
Goasguen:Sebastien2001.0,8,-0.4899902627138304,0.8896763887089733,-0.3350814491731764
Godfrey:Michael_W=1997.0,19,0.18981437285006017,0.95037855373854,0.28124682740865353
Godfrey:Parke1999.0,15,-0.7589357841907804,0.9379670124838757,-0.6110054119039084
Goebel:Randy1985.0,18,-0.1600309931766574,0.9477658031901262,-0.05082058452276296
Gogate:Vibhav2009.0,6,0.0939725786265988,0.8581194434038536,0.18149101512690718
Gokhale:Aniruddha_S=1998.0,14,1.0342388032867482,0.933829282468052,1.0666537978345063
Goldberg:Benjamin1988.0,14,-0.28118375106151006,0.933829282468052,-0.16172630223481999
Goldberg:Debra2001.0,8,-1.0770443175021613,0.8896763887089733,-0.8573695806142184
Goldberg:Ian2000.0,11,0.20033701223287678,0.9172756136865439,0.284615574100666
Goldberg:Kenneth_Y=1990.0,20,0.7709578798214864,0.9527423764702917,0.8353755608402459
Goldberg:Sharon2009.0,7,-0.14388754545635923,0.87587219111565,-0.025175781452488707
Goldsmith:Judy1988.0,20,0.04634564092738771,0.9527423764702917,0.14500677433682352
Golubchik:Leana1995.0,21,0.2826507844090824,0.9548912283837575,0.37075207298864665
Gomathisankaran:Mahadevan2006.0,7,-0.8139336502047572,0.87587219111565,-0.6120505313669743
Gonzalez:Teofilo_F=1975.0,18,0.2768596475227558,0.9477658031901262,0.3632494244659652
Gooch:Amy_Ashurst2006.0,7,-0.5788978879807904,0.87587219111565,-0.40618924331733164
Gooch:Bruce2003.0,9,-0.01704797517834285,0.9007175456410074,0.08549590789983955
Goodman:Erik_D=1972.0,3,-0.5116113871763516,0.7514966766417657,-0.28362293893448653
Goodrich:Michael_A=1996.0,18,0.132328656056209,0.9477658031901262,0.22626789325280822
Goodrich:Michael_T=1987.0,21,1.118570706573628,0.9548912283837575,1.1689646742948046
Goodwin:Matthew_S=2008.0,3,-0.7595284161619054,0.7514966766417657,-0.46993176230003053
Gopalakrishnan:Ganesh1986.0,18,0.30059456675254403,0.9477658031901262,0.3857445692534382
Gopalan:Kartik2003.0,14,-0.33214790913058106,0.933829282468052,-0.20931812539604894
Gopi:Meenakshisundaram2001.0,15,-0.4812834306874353,0.9379670124838757,-0.3505766633792588
Gortler:Steven_J=1995.0,21,-0.5213188310099708,0.9548912283837575,-0.39695146066207015
Goswami:Dhrubajyoti2001.0,12,-0.7879111558002236,0.9236429298989315,-0.6268972501827468
Gouda:Mohamed_G=1977.0,21,0.6819923147642628,0.9548912283837575,0.7520797974541544
Gracanin:Denis1994.0,18,0.17184352948249457,0.9477658031901262,0.2637187390036279
Graham:Peter_C=_J=1993.0,14,-0.7342815277861738,0.933829282468052,-0.5848422739614824
Graham:Susan_L=nan,15,0.38749430885275804,0.9379670124838757,0.464308197489751
Grama:Ananth1996.0,21,0.21845751139604963,0.9548912283837575,0.30945447966725786
Grauman:Kristen2006.0,10,0.6574787035730061,0.9097497645890994,0.6989924140585139
Gravano:Luis1997.0,20,-0.14463869365927357,0.9527423764702917,-0.03695209446586946
Gray:Jeffrey_G=2002.0,15,1.0507339222682532,0.9379670124838757,1.0864050762460438
Green:Todd_J=2009.0,5,-0.576421802877424,0.8344412457257825,-0.38013880899591374
Greenberg:Saul1989.0,20,0.7198929375259595,0.9527423764702917,0.7867238263632872
Greenstadt:Rachel2007.0,9,-0.3411557050293096,0.9007175456410074,-0.2064336110548019
Greenstreet:Mark_R=1993.0,19,-0.26600479896070706,0.95037855373854,-0.15195393786316252
Greenwald:Amy1999.0,15,-0.1414625759303566,0.9379670124838757,-0.03183591146304467
Greer:Jim_E=1987.0,18,-0.14695844615761067,0.9477658031901262,-0.03843087149751544
Gribble:Steven_D=nan,15,-0.22227388069903087,0.9379670124838757,-0.10763424957184205
Grigoryan:Gevorg2007.0,2,-1.4183257793418442,0.6684416863741822,-0.8472167575106133
Grimm:Robert2002.0,14,-0.7687941189956228,0.933829282468052,-0.6170711422467152
Grinstein:Georges_G=nan,11,0.12426318139633019,0.9172756136865439,0.21483490423458643
Grishman:Ralph1973.0,19,0.4057360240072217,0.95037855373854,0.4864541339562342
Griswold:William_G=1991.0,18,0.29455235936817403,0.9477658031901262,0.38001797171874946
Grit:Dale_H=1974.0,5,-0.17189116598054027,0.8344412457257825,-0.04258176040943394
Groce:Alex2005.0,16,-0.01620851942066795,0.9416177225104666,0.08558908911846931
Gropp:William1982.0,16,0.3319672478210028,0.9416177225104666,0.41343756210190563
Grossman:Harold_C=1978.0,4,-0.7076077672350312,0.8012766545372332,-0.46613826619402166
Grosu:Daniel2003.0,14,0.24987235585578774,0.933829282468052,0.3341894410380373
Groth:Dennis_P=2002.0,9,-0.5486094497017425,0.9007175456410074,-0.3932908387901919
Gruev:Viktor2004.0,9,-0.709398594437368,0.9007175456410074,-0.5381164426021812
Grunwald:Dirknan,19,0.4209638987257657,0.95037855373854,0.5009263795077558
Gruzd:Anatoliy_A=2009.0,7,-0.6558188223786606,0.87587219111565,-0.47356215067105745
Gryz:Jarek1997.0,20,-0.5161888647966079,0.9527423764702917,-0.39094368749319697
Gu:Guofei2008.0,9,0.19104006067253324,0.9007175456410074,0.2729244528286986
Guerra=Filho:Gutemberg2007.0,7,-0.6475807655707552,0.87587219111565,-0.46634666580418205
Guha:Ratan_K=1970.0,6,0.14846969294941706,0.8581194434038536,0.22825604853672016
Gui:Pingnan,6,-0.7221758464462753,0.8581194434038536,-0.5188618171315593
Guimbreti=egrave=re:Fran=ccedil=ois2002.0,14,-0.10833701423171586,0.933829282468052,-0.00031695800410902475
Gunes:Mehmet_Hadi2008.0,9,-0.3828250475411907,0.9007175456410074,-0.2439659189705779
Guo:Hai=Feng2001.0,15,-0.5523087216214628,0.9379670124838757,-0.41719604332744675
Guo:Xiaohu2006.0,11,-0.05822502189683139,0.9172756136865439,0.04744292556829687
Guo:Yuhong2007.0,8,0.18292375505569444,0.8896763887089733,0.26359426406766034
Gupta:Ajay_K=1989.0,16,-0.2038335665815496,0.9416177225104666,-0.09108198047507897
Gupta:Gopal1991.0,21,0.5769457688903082,0.9548912283837575,0.6517717722271033
Gupta:Himanshu1999.0,13,0.06400953134917682,0.9291001116184515,0.1603225809817903
Gupta:Indranil2004.0,14,0.22615679255065688,0.933829282468052,0.31204315357348134
Gupta:Navarun2003.0,3,-1.1464385721694041,0.7514966766417657,-0.7606934586986129
Gupta:Rajiv1987.0,21,1.1500776017582177,0.9548912283837575,1.1990503321401758
Gupta:Sandeep_K=_S=1995.0,21,0.5638655289705495,0.9548912283837575,0.6392815658625706
Gurumurthi:Sudhanva2005.0,12,-0.34503944255115676,0.9236429298989315,-0.21784192338801917
Guruswami:Venkatesan2001.0,15,1.2677733358567236,0.9379670124838757,1.2899808866008737
Gusfield:Dan1980.0,17,0.19173968617116688,0.9448626184858742,0.2820189802039738
Gustafson:David_A=1977.0,8,-0.015035222593641817,0.8896763887089733,0.08747483572007853
Gutierrez=Osuna:Ricardo1998.0,17,-0.42152241014284514,0.9448626184858742,-0.29742944993741993
Guyer:Samuel_Z=2003.0,12,-1.0118655439928956,0.9236429298989315,-0.833751137456749
H=ouml=llerer:Tobiasnan,15,0.693786793905253,0.9379670124838757,0.7516004446407019
Hadley:Robert_F=1973.0,14,-0.7589747057602734,0.933829282468052,-0.6079014866308916
Hadzilacos:Vassos1984.0,15,-0.23178317468343002,0.9379670124838757,-0.11655365364121982
Hafiz:Munawar2010.0,6,-0.3985124678790239,0.8581194434038536,-0.24111997886521874
Hager:Gregory_D=1988.0,21,0.7431965505006498,0.9548912283837575,0.8105231852987621
Haghverdi:Esfandiar2000.0,7,-1.0165802489341815,0.87587219111565,-0.7895430518182491
Hahn:James_K=1989.0,16,-0.5487874450451428,0.9416177225104666,-0.41589666588511987
Hajiaghayi:Mohammad_Taghi2005.0,7,1.1855026483431435,0.87587219111565,1.1392001204383404
Halderman:J=_Alex2009.0,9,-0.07426470614239483,0.9007175456410074,0.03395979441629682
Hale:John1997.0,20,-0.46833322847688735,0.9527423764702917,-0.3453495948184484
Hall:Lawrence_O=1986.0,18,0.3163007093901593,0.9477658031901262,0.40063031414539635
Hallett:Michael_T=1996.0,9,-0.5783086477836991,0.9007175456410074,-0.4200414275940779
Hallstrom:Jason_O=2004.0,13,0.13003890027729312,0.9291001116184515,0.22167047502299905
Hamann:Bernd1991.0,21,0.7427879167557329,0.9548912283837575,0.8101329845201193
Hamann:Jerry_C=1993.0,9,-1.0962249031238414,0.9007175456410074,-0.8865376859516322
Hamdaoui:Bechir2005.0,10,0.5970603861473098,0.9097497645890994,0.6440268640036172
Hamlen:Kevin_W=2006.0,10,-0.05655457164866614,0.9097497645890994,0.04940081001681396
Han:Richard1997.0,16,-0.1599360151169028,0.9416177225104666,-0.049747268041152246
Hannan:John1990.0,10,-0.5915420284478707,0.9097497645890994,-0.43730390286438336
Harabagiu:Sanda_M=1997.0,19,0.09066948403126454,0.95037855373854,0.18702165136247817
Haralick:Robert_M=1969.0,20,1.3893947813239413,0.9527423764702917,1.4245866040746185
Harchol=Balter:Mor1996.0,18,-0.019006185922977165,0.9477658031901262,0.08283790519375402
Hardavellas:Nikolaos2009.0,8,-0.7136978214983098,0.8896763887089733,-0.5341087821994523
Hardekopf:Ben2009.0,6,-0.5187091842682356,0.8581194434038536,-0.3442631182321
Harn:Lein1984.0,11,-0.10368638457652189,0.9172756136865439,0.005742326217257218
Harris_Jr=:Frederick_C=1994.0,18,0.13625582913446108,0.9477658031901262,0.22998993359958442
Harrison:William_L=2001.0,9,-0.8436856653007949,0.9007175456410074,-0.6590711634816071
Hartline:Jason_D=2003.0,9,-0.13464813404040235,0.9007175456410074,-0.020428618557387243
Hartman:John_H=1994.0,14,-0.4557712309244081,0.933829282468052,-0.3247612032830955
Hartmann:Bj=ouml=rn2009.0,7,0.7065757880133241,0.87587219111565,0.7197214018971225
Harvey:Nick2008.0,1,-1.7859186386822514,0.5019995591135796,-0.7956790509705892
Hassoun:Soha1997.0,17,-0.4655780590733897,0.9448626184858742,-0.3390559857450287
Hatami:Hamed2009.0,6,-0.4517584428266724,0.8581194434038536,-0.2868113852507904
Hatcher:Philip_J=1985.0,13,-0.18811235433957887,0.9291001116184515,-0.0739238911530871
Hatcliff:John1994.0,20,0.18705562867099004,0.9527423764702917,0.2790671424527688
Hatzivassiloglou:Vasileios1998.0,2,-0.8782155872440458,0.6684416863741822,-0.4861845898768774
Hauser:Kris_K=2008.0,7,0.04087840119367429,0.87587219111565,0.13665557308343343
Hauskrecht:Milos1997.0,16,0.09064716358826741,0.9416177225104666,0.1862062939906434
Hawkey:Kirstie2007.0,6,-0.5032805777827528,0.8581194434038536,-0.3310235310222804
Hayes:Jane1999.0,1,-1.5043446409886607,0.5019995591135796,-0.6543290282705586
Haynes:Christopher_T=1982.0,8,-0.0651394952764855,0.8896763887089733,0.04289824734071649
Hazelwood:Kim_M=2004.0,11,-0.6495908311658313,0.9172756136865439,-0.49500251004216467
He:Wenbo2008.0,9,0.23462071936176118,0.9007175456410074,0.3121783167606784
He:Xudong1989.0,20,0.1763202996181676,0.9527423764702917,0.2688391395387922
Healey:Christopher_G=1993.0,19,-0.6766506350796114,0.95037855373854,-0.5422229336926003
Heath:Lenwood_S=1985.0,21,-0.12089106984672375,0.9548912283837575,-0.01458650392593934
Heckendorn:Robert_B=1999.0,15,-0.6979385904865929,0.9379670124838757,-0.5537920563552914
Hedetniemi:Sandra_Mitchell1977.0,5,-0.1695394410486284,0.8344412457257825,-0.040619384127645
Heeman:Peter_A=1997.0,19,-0.48278157021905943,0.95037855373854,-0.3579739322157858
Heer:Jeffrey2008.0,8,0.5885728967038911,0.8896763887089733,0.6244907274921228
Heffernan:Neil_T=2001.0,14,0.6527099515896725,0.933829282468052,0.7103709840133661
Heflin:Jeff2001.0,15,-0.29924170526712796,0.9379670124838757,-0.17982753003936314
Heineman:George_T=1996.0,14,-0.6326785286329256,0.933829282468052,-0.4899624181656025
Heines:Jesse_M=1979.0,7,-0.7170562127930767,0.87587219111565,-0.5271982779915365
Helal:Abdelsalam1991.0,20,0.5255429361703834,0.9527423764702917,0.6015583442047712
Helgason:Richard_V=1980.0,5,-0.4009294381331253,0.8344412457257825,-0.23370074154331782
Heliotis:James_E=1984.0,3,-0.7144607590871151,0.7514966766417657,-0.4360635677842949
Heller:Don_Eric1977.0,2,-0.4847204062946816,0.6684416863741822,-0.22315600754297044
Heller:Rachelle_S=1985.0,10,-0.2984327667650912,0.9097497645890994,-0.17064782104958998
Helmy:Ahmed1999.0,17,0.5217583150000309,0.9448626184858742,0.5938412459883321
Henderson:Thomas_C=1979.0,17,0.07744543946365526,0.9448626184858742,0.1740266189820439
Hendler:James_A=1986.0,20,0.5862357341667793,0.9527423764702917,0.6593829448024888
Hendren:Laurie_J=1990.0,20,0.35650941967383487,0.9527423764702917,0.44051294999471935
Hendrix:Dean1996.0,2,-1.3559424031564635,0.6684416863741822,-0.8055171083315424
Hengartner:Urs2005.0,12,-0.036597611375115656,0.9236429298989315,0.06704819326281106
Hennessy:John_L=1977.0,18,0.7028131738260072,0.9477658031901262,0.7669536104444328
Hepting:Daryl_H=1999.0,12,-0.7912788285871412,0.9236429298989315,-0.6300077773425962
Herlihy:Maurice1984.0,20,0.6769641932602315,0.9527423764702917,0.7458237925326721
Herman:Ted1991.0,17,-0.29418663923697796,0.9448626184858742,-0.17711464001238486
Hero_III:Alfred_O=1984.0,18,0.3901171016778676,0.9477658031901262,0.47059096647055365
Hertzmann:Aaron2001.0,14,0.010401270154149291,0.933829282468052,0.11056432890543093
Herv=eacute=:Jean=Yvesnan,4,-1.1012455072613019,0.8012766545372332,-0.781550997621869
Hewett:Thomas_T=1974.0,3,0.01285973965419207,0.7514966766417657,0.110515369873229
Hewitt:Carl1971.0,18,0.39885067854756634,0.9477658031901262,0.47886835196718636
Hickey:Timothy_J=1986.0,16,-0.4953483292712609,0.9416177225104666,-0.36557744739714404
Hicks:Michael_W=2001.0,15,0.25848626598122626,0.9379670124838757,0.3433029089311486
Hilford:Victoria1998.0,2,-1.153722779533894,0.6684416863741822,-0.6703450820993196
Hindle:Abram2010.0,6,0.8953244169573958,0.8581194434038536,0.8691466086059856
Hirani:Anil_N=2003.0,9,-1.1457885807042185,0.9007175456410074,-0.9311805599747717
Hirschberg:Daniel_S=1975.0,18,0.338001811716073,0.9477658031901262,0.42119787682142706
Hirst:Graeme1983.0,14,-0.33511262427873995,0.933829282468052,-0.2120866632155763
Hitchcock:John_M=2003.0,14,-0.1304007267772509,0.933829282468052,-0.02092069885908736
Hmurcik:Lawrence1980.0,1,-1.054089917131579,0.5019995591135796,-0.42830135540549696
Hodges:Larry_F=1988.0,18,0.24753959439627737,0.9477658031901262,0.3354608807649712
Hoeber:Orland2007.0,10,-0.1586150766579148,0.9097497645890994,-0.04344871038919461
Hoey:Jesse2004.0,7,0.10222196850665556,0.87587219111565,0.1903846977967047
Hohenberger:Susan2006.0,13,0.21181589373010634,0.9291001116184515,0.2976494887678292
Holder:Lawrence_B=1991.0,20,0.3940774993629981,0.9527423764702917,0.47630565151719795
Hollerbach:John_M=1978.0,17,0.49280652549346854,0.9448626184858742,0.5664857823453098
Holliday:JoAnne2000.0,14,-0.8093802366670121,0.933829282468052,-0.6549716473899526
Hollingsworth:Jeffrey_K=1994.0,20,0.03239344404293547,0.9527423764702917,0.1317139251201491
Holmes:Reid2008.0,7,-0.30666387162612574,0.87587219111565,-0.16774703891655784
Holt:Richard_C=1971.0,13,0.38107708841002624,0.9291001116184515,0.4549100836376152
Homan:Christopher2003.0,11,-0.8930809904220329,0.9172756136865439,-0.7183500953005313
Honavar:Vasant1990.0,19,0.5479756180978341,0.95037855373854,0.6216355936724274
Hong:Jason_I=2005.0,13,0.3331565616569483,0.9291001116184515,0.4103871168825155
